#OTU ID	GB11	GB12	GB14	GB21	GB22	GB23	GB24	GB25	GB26	GB31	GB32	GB33	GB34	GB35	GB36	GB41	GB42	GB43	GB44	GB45	GB46	GB51	GB52	GB53	GB54	GB55	GB56	GB61	GB62	GB63	GB64	GB65	GB66	GB71	GB72	GB73	GB74	GB75	GB76	GB81	GB82	GB83	GB84	GB85	GB86	PE11	PE12	PE14	PE15	PE16	PE21	PE22	PE23	PE24	PE25	PE26	PE31	PE32	PE33	PE34	PE35	PE36	PE41	PE42	PE43	PE44	PE45	PE46	PE51	PE52	PE53	PE54	PE55	PE56	PE61	PE62	PE63	PE64	PE65	PE66	PE71	PE72	PE73	PE74	PE75	PE76	PE81	PE82	PE83	PE84	PE85	PE86	PBS12	PBS13	PBS14	PBS15	PBS16	PBS21	PBS22	PBS23	PBS24	PBS25	PBS26	PBS31	PBS32	PBS33	PBS34	PBS35	PBS36	PBS41	PBS42	PBS43	PBS44	PBS45	PBS46	PBS51	PBS52	PBS53	PBS54	PBS55	PBS56	PBS61	PBS62	PBS63	PBS64	PBS65	PBS66	PBS71	PBS72	PBS73	PBS74	PBS75	PBS76	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86
ASV231	0	0	4138	14177	0	11289	5758	4038	0	5562	0	38622	43819	11839	9500	6266	0	18674	11054	0	2693	13747	3978	18330	39992	9690	11360	2548	5619	12012	10287	2922	18769	0	0	7217	1845	0	0	0	3446	4337	7406	0	0	0	3350	0	0	1702	6379	6852	17948	40157	0	12784	51717	0	249257	271448	0	80046	0	0	339627	56142	0	22673	45263	0	128133	48973	30145	38801	0	0	28619	0	0	0	0	0	9547	0	33010	38087	0	0	0	0	0	0	1867	8227	9509	0	3999	48897	0	98761	59215	0	94263	0	0	70126	63353	0	63257	0	0	215378	0	0	31810	28197	0	103009	38650	0	124935	0	0	266319	73464	100384	80327	0	0	77304	0	72503	89713	0	0	0	0	53160	0
ASV620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	0	0	2621	1456	1579	1333	0	1797	0	0	1242	0	549	521	563	1078	0	0	2773	0	4093	0	3342	7745	5857	6738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4817	11995	0	5219	0	0	180723	63885	28571	14177	0	0	71329	57810	0	64261	40159	52321	23191	52510	30038	9207	31211	47885	80243	0	100186	87004	129487	44871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35693	0	15908	18648	14063	84431	67600	18170	28082	32951	11157	31850	151145	22657	102950	143587	0	95625	389065	380551	292782	149230	142194	285230
ASV687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13754	0	578165	253828	410501	0	2451244	71960
ASV297	4122	0	2831	3127	0	4899	2985	3613	0	6204	4766	20042	18258	5166	2830	5221	0	11783	2294	0	2486	7089	4177	10783	15079	4213	4208	1486	2497	3257	4938	2697	3626	461	3093	4331	2460	0	397	45854	12364	23510	28777	11522	8837	7652	1675	4210	1502	851	1489	7060	8023	5073	5435	3563	19427	34471	180019	28413	53733	34375	35040	55535	96849	7486	25349	9177	10150	0	55183	16878	5755	18862	17701	24795	19979	28405	13831	17325	0	0	0	0	0	0	70107	43629	0	106844	82423	37997	1037	1898	2894	866	842	33902	0	29802	21240	11686	16886	23161	0	89676	104125	164946	12060	178474	0	125568	57714	110716	26439	29257	0	58893	25548	57201	81082	25966	39642	179080	50129	67939	27891	48638	53260	66092	0	30946	34626	119590	35356	144450	0	37936	41886
ASV527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5912	0	0	0	0	0	1729	0	0	0	0	0	0	0	4279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57239	27505	70970	177348	0	96398	0	0	0	332338	0	0	284384	0	845298	119880	422288	0	269622	145491	0	0	0	19396	99924	204551	0	68058	0	59334	177718	66807	195110	0	14387	0
ASV968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1924640	1835354
ASV152	0	0	0	23655	4142	7016	0	7555	0	9507	22993	79574	16509	47159	36883	13650	11229	56492	1963	7256	9316	4605	7799	20521	8341	3525	4840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2335	1520	0	3094	2514	10190	0	58440	74492	235575	359169	222101	212495	76413	189790	102740	119698	169636	0	0	0	0	0	0	0	22039	0	0	0	0	0	0	0	0	11506	0	0	0	0	0	188712	0	0	0	0	0	0	0	0	0	0	0	0	31916	85883	239327	21427	82681	43663	64169	93479	275442	28044	155317	171612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3897	7999	0	0	0	0	107572	172657	15341	51389	4623	13765	188961	290995	201333	7007	102978	322392	145923	112995	173282	91001	202755	8548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	0	0	0	0	19658	0	0	0	0	0	0	1013004	0	0	0	0	14993	355783	17307	0	0	0	76431
ASV466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2543	0	0	0	0	0	0	0	0	0	0	0	13547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12191	0	0	0	0	0	356072	0	0	0	0	0	1290877	0	17951	0	0	0	1773204	3635	0	0	0	0	61388	0	0	0	0	0	179222	0	0	0	0	0	0	0	0
ASV123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	215	0	0	0	488	0	218	325	0	0	180887	84368	39840	51592	1904	499748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1828	0	0	0	0	0	677812	205386	121278	126364	32122	1510851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74017	0	28296	23505	0	13338
ASV602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072	4963	2074	0	8306	39195	208437	81247	0	17929	113214	99483	88992	44593	0	104157	17911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79396	0	0	0	0	4549	0	92789	92816	95662	207179	11083	148879	698100	114505	597137	180449	108029	409298
ASV688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41420	35337	0	62253	0	83523	86279	341541	132468	415172	0	208407	617717	41987	247458	444147	109776	205345	591932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV534	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	1047	0	0	0	267	0	1615	249	0	0	0	527	0	0	0	645	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	397	0	263	4771	0	3004	0	0	5078	4330	10658	4935	0	4799	3722	11863	2470	6073	3988	0	3546	0	0	0	0	0	0	0	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	3541	0	0	0	407	4421	17907	52076	43416	6552	43989	22959	281847	416843	190874	50101	23838	21360	175119	548884	317882	158745	35439	39650	61751	18805	228647	59854	174133	64326	55021	163161	9985	94354	36572	40048	41461	0	63226	14061	0	5893
ASV382	0	0	0	0	0	0	0	0	0	0	0	0	2386	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	0	215	0	0	338	0	0	0	0	0	0	0	0	0	0	762	0	0	0	0	0	0	0	549	0	335	0	554	0	0	0	0	0	3636	0	0	0	0	0	4854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	892	1312	686	3006	45286	39136	30605	54127	22091	31881	260911	71885	111718	62039	75230	77023	808742	252121	211444	134720	202498	100946	150928	170123	94481	75185	158974	0	72592	9267	57097	58969	97894	53933	10516	0	12172	0	12159	13319	0	0	0	0	0	0
ASV144	1356	2590	0	1675	558	951	381	1897	189	1432	1547	1398	3931	6341	4240	1212	1452	5160	0	858	740	2972	2841	1829	2536	2351	3193	474	0	818	0	903	1142	0	197	368	457	461	0	0	0	0	0	0	0	0	0	0	0	3609	1044	834	0	0	2706	6828	0	4313	0	0	19440	36057	0	0	0	0	6011	72285	0	5152	0	0	0	20205	0	9837	0	0	0	4057	0	0	0	0	0	4931	0	0	3372	0	0	0	29626	17230	8119	31381	120918	19012	49540	60102	7661	30041	247480	25216	17538	55297	13345	413630	176719	158021	246840	429625	34134	291450	180426	51383	54977	99617	17056	73680	79007	27733	19747	89178	0	21771	81069	0	13763	0	0	0	62101	22714	13446	0	0	0	6963
ASV403	4169	3736	10164	0	763	780	780	1556	194	3719	2973	7259	0	9060	6658	4204	2184	3865	764	2149	758	3734	4004	2762	2000	5204	2695	1748	2285	1676	1882	1851	2342	1688	1820	2264	938	2080	1636	5322	2968	5430	4840	1538	8894	4801	1916	1541	3535	1168	1556	2090	3091	774	4400	2876	34350	36320	26803	16713	27074	50101	9257	9726	6484	7583	12322	7656	14056	4637	6404	7848	7021	7150	12516	14620	6176	9336	8352	9876	7906	10070	11724	3069	7802	26071	9564	19092	29208	21908	20640	17160	2847	2123	11727	2376	4238	20481	21984	16720	24932	17030	23665	33274	26719	75248	66386	196826	43722	207461	198716	190984	39560	221048	0	64404	131175	63233	42558	80199	136259	58761	26052	126158	61882	116557	26746	24072	42000	41306	53846	86566	28802	60532	50153	88114	27043	34711	23660
ASV362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20746	0	0	0	0	0	201923	0	0	0	0	1292584	2097194	0	0	0	0	0	22346	0	0	0	5654	0	0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	0	0	0	0	0	9938	0	0	0	25560	0	31593	21682	42224	9775	55959	37886	49838	35038	35291	0	25603	0	6105	0	0	6912	10107	24241	8466	0	11536	21465	0	0	0	0	0	0	0	1382	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	85983	0	77236	82389	145681	0	170690	32807	0	0	0	241056	163184	299816	125710	189112	564754	327172	0	0	336970	47100	187980	83803
ASV455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42652	0	14040	124041	0	120899	78778	170917	90401	344991	45462	411241	321979	366607	130899	142988	197314	29311	363290	0	91017	47451	55021	225381	99036	0	98218
ASV117	0	0	0	0	0	0	0	0	0	0	594	0	0	0	0	0	1191	0	0	0	0	0	4732	0	0	0	385	583	242955	61848	14496	3908	79626	0	41852	27547	87210	120416	37091	9006	65282	94402	75121	86756	127956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15971	6404	0	0	0	0	22687	42737	28514	17970	0	14005	163795	59310	45524	76768	95770	0	50334	41918	204947	97910	68420	0	0	0	0	0	0	7393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68078	0	0	0	68756	19092	1.00E+05	96672	18189	0	61862	0	311636	76132	125184	0	79208	0	22780	31470	110344	161909	19358
ASV614	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2883	0	1841	0	0	2567	0	0	1987	0	1645	781	1688	1617	2767	3001	2521	0	0	5687	10861	8003	6735	17249	0	0	0	0	0	0	0	0	0	0	0	3203	0	0	0	0	0	0	5511	2241	0	0	0	55221	0	29228	0	0	21696	0	78985	44796	112709	27672	82467	0	59670	42299	32395	39601	78389	104191	84305	98402	32980	287201	60917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6628	0	0	84431	73540	22178	0	0	0	63155	68295	79085	91791	0	0	0	448045	307810	485795	97645	93477	234129
ASV742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2912	0	0	0	770	777	0	0	0	1234	1561	844	0	0	0	0	0	0	1113	0	0	1318	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6291	4516	15074	0	10274	0	5433	230924	202988	98522	146329	14042	57692	242454	256113	127470	408781	105290	96674	130562	99351	0	0	17116	91514	23793	56038	31215	0	27521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21305	10823	0	19656	161009	0	119308	158242	72438	0	131523	25651	58972	129300	13549	24091	30229	35909	0	0	17798	0	35699	0	0	0	18726	0
ASV609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35760	0	0	0	0	0	0	0	0	0	0	0	0	8592	0	3917	7190	0	0	45670	76002	0	41207	33952	55978	55063	68032	0	26111	68340	49054	43382	43984	0	22949	33093	8851	11645	0	0	0	0	0	9304	0	0	0	0	0	0	0	0	0	0	0	4564	0	0	36473	0	40826	43941	39293	0	124197	403178	32084	47219	327957	199993	62813	484071	174128	16113	146309	124523	18561	55678	55273	14838	11827	195193	8427	83181	24321	9483	16118	0	4779	15031	19202	0	0	0	0	0	0
ASV431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	907	194	2183	2275	1225	1755	1640	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5783	0	3188	4365	0	5108	5598	27639	14864	5277	33025	17473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269063	0	0	0	0	4463	0	104048	84471	42044	288778	419829	196626	602637	210515	291290	415213	219472	296076
ASV402	0	0	0	1144	0	390	780	0	0	1566	793	1719	26336	4136	3144	3440	1390	4475	2481	977	379	2358	2002	1184	3200	5397	4042	0	0	0	1506	822	780	0	606	0	0	0	0	0	0	0	0	659	0	0	1150	0	1768	1168	2140	6650	3671	1934	2486	10546	26664	13859	19250	33426	49166	45832	32062	57622	35062	37426	44938	27908	52711	0	34236	14430	0	32544	31902	28737	10128	0	12655	11434	0	0	0	0	7802	0	0	0	0	0	0	0	14614	9458	3594	3959	9245	18492	64202	28662	14134	22178	38334	41394	65030	55610	29654	134303	49552	205177	155760	186989	42732	40398	66339	77400	286426	90078	46154	131940	0	63004	40080	191238	56544	104204	54920	0	102916	0	0	92228	61350	0	0	41260	0	35396	15056
ASV241	0	1180	0	0	0	0	0	778	0	522	529	1273	3276	1838	0	0	529	1627	509	260	253	4717	9099	6577	10398	13878	3722	2979	6093	7203	3640	4936	8587	844	2965	3899	2126	4411	2545	1501	1855	7658	2194	3075	3908	0	0	128	0	130	1038	1773	773	1160	2423	4219	1762	20231	8285	5726	14151	16476	18514	68077	53955	19569	35113	67671	49029	107676	100821	57553	61184	138725	49898	128897	89756	85625	49608	52841	36292	73394	47969	27621	101015	37953	32501	42152	114307	103965	97557	23475	4049	643	1513	264	1156	0	10246	0	3010	1716	11344	6602	13360	10111	0	0	16101	10785	44962	14076	18163	0	51282	46945	0	45470	23310	24146	47092	81884	18838	99551	23593	18198	34708	49076	80153	57594	62318	67419	61062	44494	31011	110493	30530	37299	49928
ASV261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31906	0	0	0	0	152188	160461	0	0	62465	0	0	818497	1234810	1046720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	1081	1826	3345	1231	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	2474	888	0	4021	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25142	134026	21486	131911	3450	18253	193460	199256	468868	1929754	0	0	16299	0	114768	100356	49615	0	0	0	11541	38278	0	0	2045	0	0	10733	0	4472	7796	3846	0	0	0	0
ASV439	0	179	0	871	0	0	0	0	0	179	0	698	1077	0	0	349	544	743	348	535	173	3051	2659	541	2374	3345	1758	887	2608	0	3095	1127	1247	0	0	345	342	0	0	2617	1524	1144	0	200	23445	0	0	0	0	178	355	868	0	0	1048	526	6362	7637	10014	8479	17406	31392	20620	54843	19081	57189	99951	16239	19714	49638	50386	15953	90454	54038	21290	28776	34292	13135	50389	26343	37751	14100	29811	33633	28043	38386	19172	52761	4887	77233	24408	279041	0	176	863	362	879	7264	8528	0	6454	1085	8395	47209	31757	46168	47174	32776	38218	273764	174326	112223	69017	143410	27099	45706	228026	78449	42515	111225	22903	28284	4758	51932	20222	91888	10441	24795	28987	15040	16974	48024	22095	0	0	0	4507	0	17143
ASV793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	1533	0	0	0	0	2218	0	2924	0	1895	0	2749	3297	4370	4038	2118	16294	4682	25550	13158	5971	29831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4197	0	0	0	0	0	8130	0	0	0	0	15663	9114	34787	12286	21194	64038	16511	36603	63566	31768	68703	55712	104959	63210	150491	38537	158819	0	0	0	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8535	0	38145	18948	0	0	0	0	13876	155983	68481	141016	655452	246634	129751	117539	68392	283802	181680	128150	136689
ASV222	0	4588	0	2544	1526	1689	0	7778	0	1305	4625	9296	11530	20485	14549	3822	2514	5018	2545	3386	758	1310	1335	2499	3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	5837	11020	4122	2063	11349	16747	18416	13540	12833	26153	51982	98854	69692	25124	24496	46314	71354	109492	195616	172935	109031	104304	128887	147765	152802	97639	156126	134915	137855	110534	142760	87417	73103	15345	163437	116875	0	44136	41918	0	43927	0	2024	0	2900	924	1284	0	10506	3450	10732	8449	0	0	6156	0	15433	37401	16101	0	0	34621	26373	0	11466	20692	0	18559	21578	30779	0	0	0	30890	19112	0	21641	0	0	14039	0	0	0	0	0	0	0	0	0
ASV430	0	0	0	1717	0	0	195	0	0	0	0	2484	17296	3742	3329	2676	1390	2441	954	782	1138	982	0	1776	5999	0	0	1166	0	2236	1506	1028	0	1055	0	3396	0	567	364	0	0	0	5614	1757	2628	7202	0	0	1768	0	5253	7790	4057	2320	12624	4602	12491	23178	5848	25534	55448	49427	60058	24556	27378	34002	29959	53346	0	0	19950	37722	0	23422	0	15125	15069	7570	0	7276	0	0	26207	0	0	24474	0	0	24526	0	0	0	1708	1930	4540	1782	3082	8550	48249	7962	26894	14456	47917	46940	101768	90414	30228	173782	89319	176628	371939	147042	55234	57386	99981	60718	128476	100020	38961	37413	77743	57700	67736	102990	0	41244	70437	15114	69573	46706	0	18608	108586	0	0	54547	12041	15072	16426
ASV318	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	889	0	1135	0	0	353	14992	8633	5690	9859	18289	5372	7409	24974	7798	20664	10523	15613	589	7147	8951	14132	6858	8119	7806	1553	13988	5223	4699	12034	0	0	0	0	0	0	707	0	0	712	0	0	0	0	0	0	0	0	0	3351	2275	6518	0	27552	16774	34139	7065	36855	20412	31502	18760	31942	32627	40025	28526	39924	16444	15611	31404	15219	14848	9765	6228	49156	63549	32739	13061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7469	0	0	0	0	25805	0	17573	5018	22955	84372	59398	41199	105601	53887	131222	34376	210380	295262	92419	157131	431980	134234	123448	39709	216627	82263	152950	45111
ASV752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12808	0	14042	0	28957	66045	6423	1009	18729	14033	131466	597002	727356	75192	80544	76084	104969	868832	354961	139929	76740	61511	0	0	0	0	0	0	0	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV345	0	0	0	0	0	0	0	0	0	463	0	1809	0	816	985	678	117	1083	0	0	449	9885	2261	5721	946	0	4784	1954	451	551	334	0	6582	125	0	446	333	0	861	0	0	0	0	0	598	0	0	0	0	0	1151	225	800	0	1132	454	2843	3535	6200	0	12560	13959	44088	5323	15205	0	7005	30397	38913	26522	36436	15729	0	86073	22217	70851	26604	31206	39987	67660	6416	5958	28022	5145	10128	30066	6763	0	44065	0	13466	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0	34800	0	0	0	0	8388	101585	0	94717	11822	18134	188335	154017	19566	236038	45391	0	188581	171583	76643	96967	154292	0	238091	148783	43382	465110	70081	14729	56464
ASV723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2046	2226	2715	1162	1098	15970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8358	0	8966	4092	0	0	18661	37689	58194	48528	43662	62402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61442	12728	33868	58972	0	0	0	129313	194291	248916	153336	0	93320	427609	384380	890234	158705	56862	205710
ASV232	1191	11600	0	1908	0	2924	1756	1944	0	2936	1586	5922	18475	6894	5178	3631	3374	0	2290	1368	0	590	0	0	7198	2313	3465	0	0	0	565	0	195	0	0	0	0	0	0	0	0	0	0	0	0	2200	3256	1926	47526	0	21206	173475	24730	13537	11668	27229	58852	17682	43860	62674	73208	129634	27320	85826	39626	37426	13530	17041	0	0	0	16709	0	0	0	8570	19516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3416	4054	15888	6532	0	49314	149806	20104	129172	27525	26599	95068	107072	36166	253300	200982	133250	85649	124448	60110	215152	244458	46683	13191	44417	10539	56344	25274	0	0	10822	6318	61882	13548	18170	15954	4488	0	4373	0	5760	0	0	0	0	0	0
ASV221	5219	3820	0	14607	0	1114	557	0	442	29528	1246	7423	45485	6078	5179	32541	5671	11508	5453	5916	1841	17520	5615	2368	10627	20046	13529	4773	3047	0	1936	1175	4684	0	0	0	0	0	0	0	0	0	0	0	0	7201	0	0	0	445	3224	0	0	0	0	548	0	0	0	0	0	11811	12902	0	18663	9925	13530	17782	21084	0	0	10271	0	24373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	3243	565	991	13522	0	0	0	0	0	55570	0	0	0	0	0	124857	0	0	0	0	0	96550	0	0	727387	0	0	0	0	0	1945546	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	1068	0	319	0	478	1074	26425	4069	11809	490	2780	12965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491	0	0	10103	5854	6402	0	0	0	5905	0	3387	0	0	18431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240555	0	0	0	0	0	0	273049	146373	231927	191444	336581	450148	413899	0	499852	88286	283285	106434
ASV568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25541	0	0	0	0	0	0	0	0	0	0	0	0	29181	155166	0	0	49273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21471	39061	0	0	19708	0	170174	44159	14723	108746	84059	0	24028	0	0	0	0	0	144013	567527	480904	598941	124345	82180	561750
