ASV_ID	GB81	GB82	GB83	GB84	GB85	GB86	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86	PE81	PE82	PE83	PE84	PE85	PE86
ASV30870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30909	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30910	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0
ASV30911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30955	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0
ASV30956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV30999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4528	0
ASV31009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31056	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	0
ASV31099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31183	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31186	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV31205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
