#OTU ID	GB51	GB52	GB53	GB54	GB55	GB56
ASV18645	0	0	0	0	0	0
ASV18646	0	0	0	0	0	0
ASV18647	0	0	0	0	0	0
ASV18648	0	0	0	0	0	0
ASV18649	0	0	0	0	0	0
ASV18650	0	0	0	0	0	0
ASV18651	0	0	0	0	0	0
ASV18652	0	0	0	0	0	0
ASV18653	0	0	0	0	0	0
ASV18655	0	0	0	0	0	0
ASV18656	0	0	0	0	0	0
ASV18657	0	0	0	0	0	0
ASV18658	0	0	0	0	0	0
ASV18659	0	0	0	0	0	0
ASV18660	0	0	0	0	0	0
ASV18661	786	0	0	0	0	0
ASV18662	608	0	0	0	0	0
ASV18663	786	0	198	0	0	0
ASV18664	497	0	0	0	0	0
ASV18665	361	0	0	0	0	0
ASV18666	349	215	0	0	0	0
ASV18667	1145	0	0	0	0	0
ASV18668	763	0	0	0	0	0
ASV18669	393	0	0	0	0	0
ASV18670	0	0	0	0	0	0
ASV18671	0	291	0	0	0	0
ASV18672	0	485	0	0	0	0
ASV18673	0	288	0	0	0	0
ASV18674	0	108	0	0	0	0
ASV18675	0	185	0	0	0	0
ASV18676	0	364	0	0	0	0
ASV18677	0	93	101	0	0	0
ASV18678	0	108	0	0	0	456
ASV18679	0	136	0	0	0	0
ASV18680	0	0	0	0	0	0
ASV18681	0	0	970	0	0	0
ASV18682	0	0	538	0	0	0
ASV18683	0	0	120	0	0	0
ASV18684	0	0	987	0	0	0
ASV18685	0	0	789	0	0	0
ASV18686	0	0	305	0	0	0
ASV18687	0	0	270	0	0	0
ASV18688	0	0	158	0	0	0
ASV18689	0	0	263	0	0	0
ASV18690	0	0	0	0	0	0
ASV18691	0	0	0	1800	0	0
ASV18692	0	0	0	1128	0	0
ASV18693	0	0	0	267	0	0
ASV18694	0	0	0	1200	0	0
ASV18695	0	0	0	104	0	0
ASV18696	0	0	0	183	0	0
ASV18697	0	0	0	118	0	342
ASV18698	0	0	0	0	590	0
ASV18699	0	0	0	0	2084	0
ASV18700	0	0	0	0	257	0
ASV18701	0	0	0	0	386	0
ASV18702	0	0	0	0	114	0
ASV18703	0	0	0	0	0	642
ASV18704	0	0	0	0	0	879
ASV18705	0	0	0	0	0	527
ASV18706	0	0	0	0	0	352
ASV18707	0	0	0	0	0	374
ASV18708	0	0	0	0	0	0
ASV18709	0	0	0	0	0	0
ASV18710	0	0	0	0	0	0
ASV18711	0	0	0	0	0	0
ASV18712	0	0	0	0	0	0
ASV18713	0	0	0	0	0	0
ASV18714	0	0	0	0	0	0
ASV18715	0	0	0	0	0	0
ASV18716	0	0	0	0	0	0
ASV18717	0	0	0	0	0	0
ASV18718	0	0	0	0	0	0
ASV18719	0	0	0	0	0	0
ASV18720	0	0	0	0	0	0
ASV18721	0	0	0	0	0	0
ASV18722	0	0	0	0	0	0
ASV18723	0	0	0	0	0	0
ASV18724	0	0	0	0	0	0
ASV18725	0	0	0	0	0	0
ASV18726	0	0	0	0	0	0
ASV18727	0	0	0	0	0	0
ASV18728	0	0	0	0	0	0
ASV18729	0	0	0	0	0	0
ASV18730	0	0	0	0	0	0
ASV18731	0	0	0	0	0	0
ASV18732	0	0	0	0	0	0
ASV18733	0	0	0	0	0	0
ASV18734	0	0	0	0	0	0
ASV18735	0	0	0	0	0	0
ASV18736	0	0	0	0	0	0
ASV18737	0	0	0	0	0	0
ASV18738	0	0	0	0	0	0
ASV18739	0	0	0	0	0	0
ASV18740	0	0	0	0	0	0
ASV18741	0	0	0	0	0	0
ASV18742	0	0	0	0	0	0
ASV18743	0	0	0	0	0	0
ASV18744	0	0	0	0	0	0
ASV18745	0	0	0	0	0	0
ASV18746	0	0	0	0	0	0
ASV18747	0	0	0	0	0	0
ASV18748	0	0	0	0	0	0
ASV18749	0	0	0	0	0	0
ASV18750	0	0	0	0	0	0
ASV18751	0	0	0	0	0	0
ASV18752	0	0	0	0	0	0
ASV18753	0	0	0	0	0	0
ASV18754	0	0	0	0	0	0
ASV18755	0	0	0	0	0	0
ASV18756	0	0	0	0	0	0
ASV18757	0	0	0	0	0	0
ASV18758	0	0	0	0	0	0
ASV18759	0	0	0	0	0	0
ASV18760	0	0	0	0	0	0
ASV18761	0	0	0	0	0	0
ASV18762	0	0	0	0	0	0
ASV18763	0	0	0	0	0	0
ASV18764	0	0	0	0	0	0
ASV18765	0	0	0	0	0	0
ASV18766	0	0	0	0	0	0
ASV18767	0	0	0	0	0	0
ASV18768	0	0	0	0	0	0
ASV18769	0	0	0	0	0	0
ASV18770	0	0	0	0	0	0
ASV18771	0	0	0	0	0	0
ASV18772	0	0	0	0	0	0
ASV18774	0	0	0	0	0	0
ASV18775	0	0	0	0	0	0
ASV18776	0	0	0	0	0	0
ASV18777	0	0	0	0	0	0
ASV18778	0	0	0	0	0	0
ASV18779	0	0	0	0	0	0
ASV18780	0	0	0	0	0	0
ASV18781	0	0	0	0	0	0
ASV18782	0	0	0	0	0	0
ASV18783	0	0	0	0	0	0
ASV18784	0	0	0	0	0	0
ASV18785	0	0	0	0	0	0
ASV18786	0	0	0	0	0	0
ASV18787	0	0	0	0	0	0
ASV18788	0	0	0	0	0	0
ASV18789	0	0	0	0	0	0
ASV18790	0	0	0	0	0	0
ASV18791	0	0	0	0	0	0
ASV18792	0	0	0	0	0	0
ASV18793	0	0	0	0	0	0
ASV18794	0	0	0	0	0	0
ASV18795	0	0	0	0	0	0
ASV18796	0	0	0	0	0	0
ASV18797	0	0	0	0	0	0
ASV18798	0	0	0	0	0	0
ASV18799	0	0	0	0	0	0
ASV18800	0	0	0	0	0	0
ASV18801	0	0	0	0	0	0
ASV18802	0	0	0	0	0	0
ASV18803	0	0	0	0	0	0
ASV18804	0	0	0	0	0	0
ASV18805	0	0	0	0	0	0
ASV18806	0	0	0	0	0	0
ASV18807	0	0	0	0	0	0
ASV18808	0	0	0	0	0	0
ASV18809	0	0	0	0	0	0
ASV18810	0	0	0	0	0	0
ASV18811	0	0	0	0	0	0
ASV18812	0	0	0	0	0	0
ASV18813	0	0	0	0	0	0
ASV18814	0	0	0	0	0	0
ASV18815	0	0	0	0	0	0
ASV18816	0	0	0	0	0	0
ASV18817	0	0	0	0	0	0
ASV18818	0	0	0	0	0	0
ASV18819	0	0	0	0	0	0
ASV18820	0	0	0	0	0	0
ASV18821	0	0	0	0	0	0
ASV18822	0	0	0	0	0	0
ASV18823	0	0	0	0	0	0
ASV18824	0	0	0	0	0	0
ASV18825	0	0	0	0	0	0
ASV18826	0	0	0	0	0	0
ASV18827	0	0	0	0	0	0
ASV18828	0	0	0	0	0	0
ASV18829	0	0	0	0	0	0
ASV18830	0	0	0	0	0	0
ASV18831	0	0	0	0	0	0
ASV18832	0	0	0	0	0	0
ASV18833	0	0	0	0	0	0
ASV18834	0	0	0	0	0	0
ASV18835	0	0	0	0	0	0
ASV18836	0	0	0	0	0	0
ASV18837	0	0	0	0	0	0
ASV18838	0	0	0	0	0	0
ASV18839	0	0	0	0	0	0
ASV18840	0	0	0	0	0	0
ASV18841	0	0	0	0	0	0
ASV18842	0	0	0	0	0	0
ASV18843	0	0	0	0	0	0
ASV18844	0	0	0	0	0	0
ASV18845	0	0	0	0	0	0
ASV18846	0	0	0	0	0	0
ASV18847	0	0	0	0	0	0
ASV18848	0	0	0	0	0	0
ASV18849	0	0	0	0	0	0
ASV18850	0	0	0	0	0	0
ASV18851	0	0	0	0	0	0
ASV18852	0	0	0	0	0	0
ASV18853	0	0	0	0	0	0
ASV18854	0	0	0	0	0	0
ASV18855	0	0	0	0	0	0
ASV18856	0	0	0	0	0	0
ASV18857	0	0	0	0	0	0
ASV18858	0	0	0	0	0	0
ASV18859	0	0	0	0	0	0
ASV18860	0	0	0	0	0	0
ASV18861	0	0	0	0	0	0
ASV18862	0	0	0	0	0	0
ASV18863	0	0	0	0	0	0
ASV18864	0	0	0	0	0	0
ASV18865	0	0	0	0	0	0
ASV18866	0	0	0	0	0	0
ASV18867	0	0	0	0	0	0
ASV18868	0	0	0	0	0	0
ASV18869	0	0	0	0	0	0
ASV18870	0	0	0	0	0	0
ASV18871	0	0	0	0	0	0
ASV18872	0	0	0	0	0	0
ASV18873	0	0	0	0	0	0
ASV18874	0	0	0	0	0	0
ASV18875	0	0	0	0	0	0
ASV18876	0	0	0	0	0	0
ASV18877	0	0	0	0	0	0
ASV18878	0	0	0	0	0	0
ASV18879	0	0	0	0	0	0
ASV18880	0	0	0	0	0	0
ASV18881	0	0	0	0	0	0
ASV18882	0	0	0	0	0	0
ASV18883	0	0	0	0	0	0
ASV18884	0	0	0	0	0	0
ASV18885	0	0	0	0	0	0
ASV18886	0	0	0	0	0	0
ASV18887	0	0	0	0	0	0
ASV18888	0	0	0	0	0	0
ASV18889	0	0	0	0	0	0
ASV18890	0	0	0	0	0	0
ASV18891	0	0	0	0	0	0
ASV18892	0	0	0	0	0	0
ASV18893	0	0	0	0	0	0
ASV18894	0	0	0	0	0	0
ASV18895	0	0	0	0	0	0
ASV18896	0	0	0	0	0	0
ASV18897	0	0	0	0	0	0
ASV18898	0	0	0	0	0	0
ASV18899	0	0	0	0	0	0
ASV18900	0	0	0	0	0	0
ASV18901	0	0	0	0	0	0
ASV18902	0	0	0	0	0	0
ASV18903	0	0	0	0	0	0
ASV18904	0	0	0	0	0	0
ASV18905	0	0	0	0	0	0
ASV18906	0	0	0	0	0	0
ASV18907	0	0	0	0	0	0
ASV18908	0	0	0	0	0	0
ASV18909	0	0	0	0	0	0
ASV18910	0	0	0	0	0	0
ASV18911	0	0	0	0	0	0
ASV18912	0	0	0	0	0	0
ASV18913	0	0	0	0	0	0
ASV18914	0	0	0	0	0	0
ASV18915	0	0	0	0	0	0
ASV18916	0	0	0	0	0	0
ASV18917	0	0	0	0	0	0
ASV18918	0	0	0	0	0	0
ASV18919	0	0	0	0	0	0
ASV18920	0	0	0	0	0	0
ASV18921	0	0	0	0	0	0
ASV18922	0	0	0	0	0	0
ASV18923	0	0	0	0	0	0
ASV18924	0	0	0	0	0	0
ASV18925	0	0	0	0	0	0
ASV18926	0	0	0	0	0	0
ASV18927	0	0	0	0	0	0
ASV18928	0	0	0	0	0	0
ASV18929	0	0	0	0	0	0
ASV18930	0	0	0	0	0	0
ASV18931	0	0	0	0	0	0
ASV18932	0	0	0	0	0	0
ASV18933	0	0	0	0	0	0
ASV18934	0	0	0	0	0	0
ASV18935	0	0	0	0	0	0
ASV18936	0	0	0	0	0	0
ASV18937	0	0	0	0	0	0
ASV18938	0	0	0	0	0	0
ASV18939	0	0	0	0	0	0
ASV18940	0	0	0	0	0	0
ASV18941	0	0	0	0	0	0
ASV18942	0	0	0	0	0	0
ASV18943	0	0	0	0	0	0
ASV18944	0	0	0	0	0	0
ASV18945	0	0	0	0	0	0
ASV18946	0	0	0	0	0	0
ASV18947	0	0	0	0	0	0
ASV18948	0	0	0	0	0	0
ASV18949	0	0	0	0	0	0
ASV18950	0	0	0	0	0	0
ASV18951	0	0	0	0	0	0
ASV18952	0	0	0	0	0	0
ASV18953	0	0	0	0	0	0
ASV18954	0	0	0	0	0	0
ASV18955	0	0	0	0	0	0
ASV18956	0	0	0	0	0	0
ASV18957	0	0	0	0	0	0
ASV18958	0	0	0	0	0	0
ASV18959	0	0	0	0	0	0
ASV18960	0	0	0	0	0	0
ASV18961	0	0	0	0	0	0
ASV18962	0	0	0	0	0	0
ASV18963	0	0	0	0	0	0
ASV18964	0	0	0	0	0	0
ASV18965	0	0	0	0	0	0
ASV18966	0	0	0	0	0	0
ASV18967	0	0	0	0	0	0
ASV18968	0	0	0	0	0	0
ASV18969	0	0	0	0	0	0
ASV18970	0	0	0	0	0	0
ASV18971	0	0	0	0	0	0
ASV18972	0	0	0	0	0	0
ASV18973	0	0	0	0	0	0
ASV18974	0	0	0	0	0	0
ASV18976	0	0	0	0	0	0
ASV18977	0	0	0	0	0	0
ASV18978	0	0	0	0	0	0
ASV18979	0	0	0	0	0	0
ASV18980	0	0	0	0	0	0
ASV18981	0	0	0	0	0	0
ASV18982	0	0	0	0	0	0
ASV18983	0	0	0	0	0	0
ASV18984	0	0	0	0	0	0
ASV18985	0	0	0	0	0	0
ASV18986	0	0	0	0	0	0
ASV18987	0	0	0	0	0	0
ASV18988	0	0	0	0	0	0
ASV18989	0	0	0	0	0	0
ASV18990	0	0	0	0	0	0
ASV18991	0	0	0	0	0	0
ASV18992	0	0	0	0	0	0
ASV18993	0	0	0	0	0	0
ASV18994	0	0	0	0	0	0
ASV18995	0	0	0	0	0	0
ASV18996	0	0	0	0	0	0
ASV18997	0	0	0	0	0	0
ASV18998	0	0	0	0	0	0
ASV18999	0	0	0	0	0	0
ASV19000	0	0	0	0	0	0
ASV19001	0	0	0	0	0	0
ASV19002	0	0	0	0	0	0
ASV19003	0	0	0	0	0	0
ASV19004	0	0	0	0	0	0
ASV19005	0	0	0	0	0	0
ASV19006	0	0	0	0	0	0
ASV19007	0	0	0	0	0	0
ASV19008	0	0	0	0	0	0
ASV19010	0	0	0	0	0	0
ASV19011	0	0	0	0	0	0
ASV19012	0	0	0	0	0	0
ASV19013	0	0	0	0	0	0
ASV19014	0	0	0	0	0	0
ASV19015	0	0	0	0	0	0
ASV19016	0	0	0	0	0	0
ASV19017	0	0	0	0	0	0
ASV19018	0	0	0	0	0	0
ASV19019	0	0	0	0	0	0
ASV19020	0	0	0	0	0	0
ASV19021	0	0	0	0	0	0
ASV19022	0	0	0	0	0	0
ASV19023	0	0	0	0	0	0
ASV19024	0	0	0	0	0	0
ASV19025	0	0	0	0	0	0
ASV19026	0	0	0	0	0	0
ASV19027	0	0	0	0	0	0
ASV19028	0	0	0	0	0	0
ASV19029	0	0	0	0	0	0
ASV19030	0	0	0	0	0	0
ASV19031	0	0	0	0	0	0
ASV19032	0	0	0	0	0	0
ASV19033	0	0	0	0	0	0
ASV19034	0	0	0	0	0	0
ASV19035	0	0	0	0	0	0
ASV19036	0	0	0	0	0	0
ASV19037	0	0	0	0	0	0
ASV19038	0	0	0	0	0	0
ASV19039	0	0	0	0	0	0
ASV19040	0	0	0	0	0	0
ASV19041	0	0	0	0	0	0
ASV19042	0	0	0	0	0	0
ASV19043	0	0	0	0	0	0
ASV19044	0	0	0	0	0	0
ASV19045	0	0	0	0	0	0
ASV19046	0	0	0	0	0	0
ASV19047	0	0	0	0	0	0
ASV19048	0	0	0	0	0	0
ASV19049	0	0	0	0	0	0
ASV19050	0	0	0	0	0	0
ASV19051	0	0	0	0	0	0
ASV19052	0	0	0	0	0	0
ASV19053	0	0	0	0	0	0
ASV19054	0	0	0	0	0	0
ASV19055	0	0	0	0	0	0
ASV19056	0	0	0	0	0	0
ASV19057	0	0	0	0	0	0
ASV19058	0	0	0	0	0	0
ASV19059	0	0	0	0	0	0
ASV19060	0	0	0	0	0	0
ASV19061	0	0	0	0	0	0
ASV19062	0	0	0	0	0	0
ASV19063	0	0	0	0	0	0
ASV19064	0	0	0	0	0	0
ASV19065	0	0	0	0	0	0
ASV19066	0	0	0	0	0	0
ASV19067	0	0	0	0	0	0
ASV19068	0	0	0	0	0	0
ASV19069	0	0	0	0	0	0
ASV19070	0	0	0	0	0	0
ASV19071	0	0	0	0	0	0
ASV19072	0	0	0	0	0	0
ASV19073	0	0	0	0	0	0
ASV19074	0	0	0	0	0	0
ASV19075	0	0	0	0	0	0
ASV19076	0	0	0	0	0	0
ASV19077	0	0	0	0	0	0
ASV19078	0	0	0	0	0	0
ASV19079	0	0	0	0	0	0
ASV19080	0	0	0	0	0	0
ASV19081	0	0	0	0	0	0
ASV19082	0	0	0	0	0	0
ASV19083	0	0	0	0	0	0
ASV19084	0	0	0	0	0	0
ASV19085	0	0	0	0	0	0
ASV19086	0	0	0	0	0	0
ASV19087	0	0	0	0	0	0
ASV19088	0	0	0	0	0	0
ASV19089	0	0	0	0	0	0
ASV19090	0	0	0	0	0	0
ASV19091	0	0	0	0	0	0
ASV19092	0	0	0	0	0	0
ASV19093	0	0	0	0	0	0
ASV19094	0	0	0	0	0	0
ASV19095	0	0	0	0	0	0
ASV19096	0	0	0	0	0	0
ASV19097	0	0	0	0	0	0
ASV19098	0	0	0	0	0	0
ASV19099	0	0	0	0	0	0
ASV19100	0	0	0	0	0	0
ASV19101	0	0	0	0	0	0
ASV19102	0	0	0	0	0	0
ASV19103	0	0	0	0	0	0
ASV19104	0	0	0	0	0	0
ASV19105	0	0	0	0	0	0
ASV19106	0	0	0	0	0	0
ASV19107	0	0	0	0	0	0
ASV19108	0	0	0	0	0	0
ASV19109	0	0	0	0	0	0
ASV19110	0	0	0	0	0	0
ASV19111	0	0	0	0	0	0
ASV19112	0	0	0	0	0	0
ASV19113	0	0	0	0	0	0
ASV19114	0	0	0	0	0	0
ASV19115	0	0	0	0	0	0
ASV19116	0	0	0	0	0	0
ASV19117	0	0	0	0	0	0
ASV19118	0	0	0	0	0	0
ASV19119	0	0	0	0	0	0
ASV19120	0	0	0	0	0	0
ASV19121	0	0	0	0	0	0
ASV19122	0	0	0	0	0	0
ASV19123	0	0	0	0	0	0
ASV19124	0	0	0	0	0	0
ASV19126	0	0	0	0	0	0
ASV19127	0	0	0	0	0	0
ASV19128	0	0	0	0	0	0
ASV19129	0	0	0	0	0	0
ASV19130	0	0	0	0	0	0
ASV19131	0	0	0	0	0	0
ASV19132	0	0	0	0	0	0
ASV19133	0	0	0	0	0	0
ASV19134	0	0	0	0	0	0
ASV19135	0	0	0	0	0	0
ASV19136	0	0	0	0	0	0
ASV19137	0	0	0	0	0	0
ASV19138	0	0	0	0	0	0
ASV19139	0	0	0	0	0	0
ASV19140	0	0	0	0	0	0
ASV19141	0	0	0	0	0	0
ASV19142	0	0	0	0	0	0
ASV19144	0	0	0	0	0	0
ASV19145	0	0	0	0	0	0
ASV19146	0	0	0	0	0	0
ASV19147	0	0	0	0	0	0
ASV19148	0	0	0	0	0	0
ASV19149	0	0	0	0	0	0
ASV19150	0	0	0	0	0	0
ASV19151	0	0	0	0	0	0
ASV19152	0	0	0	0	0	0
ASV19153	0	0	0	0	0	0
ASV19154	0	0	0	0	0	0
ASV19155	0	0	0	0	0	0
ASV19156	0	0	0	0	0	0
ASV19157	0	0	0	0	0	0
ASV19158	0	0	0	0	0	0
ASV19159	0	0	0	0	0	0
ASV19160	0	0	0	0	0	0
ASV19161	0	0	0	0	0	0
ASV19162	0	0	0	0	0	0
ASV19163	0	0	0	0	0	0
ASV19164	0	0	0	0	0	0
ASV19165	0	0	0	0	0	0
ASV19166	0	0	0	0	0	0
ASV19167	0	0	0	0	0	0
ASV19168	0	0	0	0	0	0
ASV19169	0	0	0	0	0	0
ASV19170	0	0	0	0	0	0
ASV19171	0	0	0	0	0	0
ASV19172	0	0	0	0	0	0
ASV19173	0	0	0	0	0	0
ASV19174	0	0	0	0	0	0
ASV19175	0	0	0	0	0	0
ASV19176	0	0	0	0	0	0
ASV19177	0	0	0	0	0	0
ASV19178	0	0	0	0	0	0
ASV19179	0	0	0	0	0	0
ASV19180	0	0	0	0	0	0
ASV19181	0	0	0	0	0	0
ASV19182	0	0	0	0	0	0
ASV19183	0	0	0	0	0	0
ASV19184	0	0	0	0	0	0
ASV19185	0	0	0	0	0	0
ASV19186	0	0	0	0	0	0
ASV19187	0	0	0	0	0	0
ASV19188	0	0	0	0	0	0
ASV19189	0	0	0	0	0	0
ASV19190	0	0	0	0	0	0
ASV19191	0	0	0	0	0	0
ASV19192	0	0	0	0	0	0
ASV19193	0	0	0	0	0	0
ASV19194	0	0	0	0	0	0
ASV19195	0	0	0	0	0	0
ASV19196	0	0	0	0	0	0
ASV19197	0	0	0	0	0	0
ASV19198	0	0	0	0	0	0
ASV19199	0	0	0	0	0	0
ASV19200	0	0	0	0	0	0
ASV19201	0	0	0	0	0	0
ASV19202	0	0	0	0	0	0
ASV19203	0	0	0	0	0	0
ASV19204	0	0	0	0	0	0
ASV19205	0	0	0	0	0	0
ASV19206	0	0	0	0	0	0
ASV19207	0	0	0	0	0	0
ASV19208	0	0	0	0	0	0
ASV19209	0	0	0	0	0	0
ASV19210	0	0	0	0	0	0
ASV19211	0	0	0	0	0	0
ASV19212	0	0	0	0	0	0
ASV19213	0	0	0	0	0	0
ASV19214	0	0	0	0	0	0
ASV19215	0	0	0	0	0	0
ASV19216	0	0	0	0	0	0
ASV19217	0	0	0	0	0	0
ASV19218	0	0	0	0	0	0
ASV19219	0	0	0	0	0	0
ASV19220	0	0	0	0	0	0
ASV19221	0	0	0	0	0	0
ASV19222	0	0	0	0	0	0
ASV19223	0	0	0	0	0	0
ASV19224	0	0	0	0	0	0
ASV19225	0	0	0	0	0	0
ASV19226	0	0	0	0	0	0
ASV19227	0	0	0	0	0	0
ASV19228	0	0	0	0	0	0
ASV19229	0	0	0	0	0	0
ASV19230	0	0	0	0	0	0
ASV19231	0	0	0	0	0	0
ASV19232	0	0	0	0	0	0
ASV19233	0	0	0	0	0	0
ASV19234	0	0	0	0	0	0
ASV19235	0	0	0	0	0	0
ASV19236	0	0	0	0	0	0
ASV19237	0	0	0	0	0	0
ASV19238	0	0	0	0	0	0
ASV19239	0	0	0	0	0	0
ASV19240	0	0	0	0	0	0
ASV19241	0	0	0	0	0	0
ASV19242	0	0	0	0	0	0
ASV19243	0	0	0	0	0	0
ASV19244	0	0	0	0	0	0
ASV19245	0	0	0	0	0	0
ASV19246	0	0	0	0	0	0
ASV19247	0	0	0	0	0	0
ASV19248	0	0	0	0	0	0
ASV19249	0	0	0	0	0	0
ASV19250	0	0	0	0	0	0
ASV19251	0	0	0	0	0	0
ASV19252	0	0	0	0	0	0
ASV19253	0	0	0	0	0	0
ASV19254	0	0	0	0	0	0
ASV19255	0	0	0	0	0	0
ASV19256	0	0	0	0	0	0
ASV19257	0	0	0	0	0	0
ASV19258	0	0	0	0	0	0
ASV19259	0	0	0	0	0	0
ASV19260	0	0	0	0	0	0
ASV19261	0	0	0	0	0	0
ASV19262	0	0	0	0	0	0
ASV19263	0	0	0	0	0	0
ASV19264	0	0	0	0	0	0
ASV19265	0	0	0	0	0	0
ASV19266	0	0	0	0	0	0
ASV19267	0	0	0	0	0	0
ASV19268	0	0	0	0	0	0
ASV19269	0	0	0	0	0	0
ASV19270	0	0	0	0	0	0
ASV19271	0	0	0	0	0	0
ASV19272	0	0	0	0	0	0
ASV19273	0	0	0	0	0	0
ASV19274	0	0	0	0	0	0
ASV19275	0	0	0	0	0	0
ASV19276	0	0	0	0	0	0
ASV19277	0	0	0	0	0	0
ASV19278	0	0	0	0	0	0
ASV19279	0	0	0	0	0	0
ASV19280	0	0	0	0	0	0
ASV19281	0	0	0	0	0	0
ASV19282	0	0	0	0	0	0
ASV19283	0	0	0	0	0	0
ASV19284	0	0	0	0	0	0
ASV19285	0	0	0	0	0	0
ASV19286	0	0	0	0	0	0
ASV19287	0	0	0	0	0	0
ASV19288	0	0	0	0	0	0
ASV19289	0	0	0	0	0	0
ASV19290	0	0	0	0	0	0
ASV19291	0	0	0	0	0	0
ASV19292	0	0	0	0	0	0
ASV19293	0	0	0	0	0	0
ASV19294	0	0	0	0	0	0
ASV19295	0	0	0	0	0	0
ASV19296	0	0	0	0	0	0
ASV19297	0	0	0	0	0	0
ASV19298	0	0	0	0	0	0
ASV19299	0	0	0	0	0	0
ASV19300	0	0	0	0	0	0
ASV19301	0	0	0	0	0	0
ASV19302	0	0	0	0	0	0
ASV19303	0	0	0	0	0	0
ASV19304	0	0	0	0	0	0
ASV19305	0	0	0	0	0	0
ASV19306	0	0	0	0	0	0
ASV19307	0	0	0	0	0	0
ASV19308	0	0	0	0	0	0
ASV19309	0	0	0	0	0	0
ASV19310	0	0	0	0	0	0
ASV19311	0	0	0	0	0	0
ASV19312	0	0	0	0	0	0
ASV19313	0	0	0	0	0	0
ASV19314	0	0	0	0	0	0
ASV19315	0	0	0	0	0	0
ASV19316	0	0	0	0	0	0
ASV19317	0	0	0	0	0	0
ASV19318	0	0	0	0	0	0
ASV19319	0	0	0	0	0	0
ASV19320	0	0	0	0	0	0
ASV19321	0	0	0	0	0	0
ASV19322	0	0	0	0	0	0
ASV19323	0	0	0	0	0	0
ASV19324	0	0	0	0	0	0
ASV19325	0	0	0	0	0	0
ASV19326	0	0	0	0	0	0
ASV19327	0	0	0	0	0	0
ASV19328	0	0	0	0	0	0
ASV19329	0	0	0	0	0	0
ASV19330	0	0	0	0	0	0
ASV19331	0	0	0	0	0	0
ASV19332	0	0	0	0	0	0
ASV19333	0	0	0	0	0	0
ASV19334	0	0	0	0	0	0
ASV19335	0	0	0	0	0	0
ASV19336	0	0	0	0	0	0
ASV19337	0	0	0	0	0	0
ASV19338	0	0	0	0	0	0
ASV19340	0	0	0	0	0	0
ASV19341	0	0	0	0	0	0
ASV19342	0	0	0	0	0	0
ASV19343	0	0	0	0	0	0
ASV19344	0	0	0	0	0	0
ASV19345	0	0	0	0	0	0
ASV19346	0	0	0	0	0	0
ASV19347	0	0	0	0	0	0
ASV19348	0	0	0	0	0	0
ASV19349	0	0	0	0	0	0
ASV19350	0	0	0	0	0	0
ASV19351	0	0	0	0	0	0
ASV19352	0	0	0	0	0	0
ASV19353	0	0	0	0	0	0
ASV19354	0	0	0	0	0	0
ASV19355	0	0	0	0	0	0
ASV19356	0	0	0	0	0	0
ASV19357	0	0	0	0	0	0
ASV19358	0	0	0	0	0	0
ASV19359	0	0	0	0	0	0
ASV19360	0	0	0	0	0	0
ASV19361	0	0	0	0	0	0
ASV19362	0	0	0	0	0	0
ASV19363	0	0	0	0	0	0
ASV19364	0	0	0	0	0	0
ASV19365	0	0	0	0	0	0
ASV19366	0	0	0	0	0	0
ASV19367	0	0	0	0	0	0
ASV19368	0	0	0	0	0	0
ASV19369	0	0	0	0	0	0
ASV19370	0	0	0	0	0	0
ASV19371	0	0	0	0	0	0
ASV19372	0	0	0	0	0	0
ASV19373	0	0	0	0	0	0
ASV19374	0	0	0	0	0	0
ASV19375	0	0	0	0	0	0
ASV19376	0	0	0	0	0	0
ASV19377	0	0	0	0	0	0
ASV19378	0	0	0	0	0	0
ASV19379	0	0	0	0	0	0
ASV19380	0	0	0	0	0	0
ASV19381	0	0	0	0	0	0
ASV19382	0	0	0	0	0	0
ASV19384	0	0	0	0	0	0
ASV19385	0	0	0	0	0	0
ASV19386	0	0	0	0	0	0
ASV19387	0	0	0	0	0	0
ASV19388	0	0	0	0	0	0
ASV19389	0	0	0	0	0	0
ASV19390	0	0	0	0	0	0
ASV19391	0	0	0	0	0	0
ASV19392	0	0	0	0	0	0
ASV19393	0	0	0	0	0	0
ASV19394	0	0	0	0	0	0
ASV19395	0	0	0	0	0	0
ASV19396	0	0	0	0	0	0
ASV19397	0	0	0	0	0	0
ASV19398	0	0	0	0	0	0
ASV19399	0	0	0	0	0	0
ASV19400	0	0	0	0	0	0
ASV19401	0	0	0	473	0	0
ASV19402	0	0	0	0	0	0
ASV19403	0	0	0	0	0	0
ASV19404	0	0	0	0	0	0
ASV19405	0	0	0	0	0	0
ASV19406	0	0	0	0	0	0
ASV19407	0	0	0	0	0	0
ASV19408	0	0	0	0	0	0
ASV19409	0	0	0	0	0	0
ASV19410	0	0	0	0	0	0
ASV19411	0	0	0	0	0	0
ASV19412	0	0	0	0	0	0
ASV19413	0	0	0	0	0	0
ASV19414	0	0	0	0	0	0
ASV19415	0	0	0	0	0	0
ASV19416	0	0	0	0	0	0
ASV19417	0	0	0	0	0	0
ASV19418	0	0	0	0	0	0
ASV19419	0	0	0	0	0	0
ASV19420	0	0	0	0	0	0
ASV19421	0	0	0	0	0	0
ASV19422	0	0	0	0	0	0
ASV19423	0	0	0	959	0	0
ASV19424	0	0	0	0	0	0
ASV19425	0	0	0	0	0	0
ASV19426	0	0	0	0	0	0
ASV19427	0	0	0	0	0	0
